,pH,EC,Organic Matter,CEC,TN,TIC,Particle,ρb,Kd,Psc,k,E,μ,α,ZPE,H,G,Eth,CV,S,logKow,HBD,HBA,TBSA,logS,Randic,Polar,Hydrophobic,time(d),depth(cm),S(mg/kg),S(mg/g)_pred
306,7.62,0.174,30.33,29.01,1.66,1.01,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,1,25.68,23.561220255218107
307,6.92,0.443,15.1,3.568,0.84,9.706,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,12,2.97,3.738978889228738
308,5.17,0.36,41.98,6.253,2.359,3.85,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,2,4.42,8.066936263656213
309,4.72,0.558,18.14,2.984,1.518,3.36,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,5,12.55,16.632331277338384
310,6.67,0.119,16.49,5.73,0.958,1.411,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,20,4.44,3.9396425241732893
311,4.62,0.048,11.88,2.033,0.993,2.202,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,18,20,0.36,0.6996984252396162
312,4.69,0.156,17.86,1.082,1.255,3.427,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,20,8,1.8,1.3974753071176957
313,6.54,0.124,37.36,12.54,2.083,2.61,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,6,0.72,1.2880969679411025
314,6.76,0.213,13.04,6.631,0.98,4.243,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,7,4,26.368,27.088476062772244
315,7.41,0.199,30.8,24.982,1.701,1.107,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,6,4,9.92,13.128249431849992
316,6.43,0.289,10.52,4.632,0.959,6.638,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,11,3,15.77,17.544101243025832
317,6.36,0.125,16.55,3.59,0.927,1.626,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,13,6,8.68,6.837436902240514
318,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,5,18.02,22.305543385800053
319,6.04,0.333,35.35,5.189,2.036,2.168,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,1,11.23,11.340307754167887
320,4.97,0.083,9.39,1.857,0.867,2.341,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,27,1,12.2,11.972232669346104
321,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,1,26.2,25.601250455881555
322,6.36,0.125,16.55,3.59,0.927,1.626,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,13,6,0.604,1.2482299245303874
323,7.09,0.138,15.56,8.629,1.002,1.849,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,3,23.88,25.024873133799613
324,5.75,0.342,37.56,5.544,2.143,2.729,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,21,3,6.52,9.615283155922489
325,4.77,0.568,19.48,3.864,1.454,2.66,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,2,20.58,16.19481975692313
326,6.86,1.278,16.75,2.526,1.043,8.03,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,4,19.26,18.56635227507903
327,4.74,0.047,19.59,12.81,1.13,0.65,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,5,13.34,9.917036405988734
328,7.12,0.113,16.04,9.13,1.01,1.65,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,1,20.22,25.637535539407434
329,5.59,0.114,44.19,4.983,2.323,2.419,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,21,12,0.24,0.5433090410611326
330,4.69,0.123,24.86,1.033,1.251,0.963,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,6,1.8,1.8348873203994471
331,5.46,0.351,39.77,5.898,2.251,3.29,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,3,9.48,11.33195432633503
332,6.95,0.434,16.39,3.37,0.826,8.892,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,6,1.26,1.5366640913854646
333,7.96,0.148,15.22,19.339,1.059,6.919,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,6,2.3,2.760525011686114
334,4.69,0.139,21.36,1.058,1.253,2.195,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,20,8,2.96,2.89308015586093
335,7.53,0.437,12.39,6.533,0.621,7.699,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,6,1.76,2.154658177800627
336,4.4,0.716,19.88,1.473,1.693,2.283,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,25,2,6.8,9.186627724362372
337,6.76,0.188,13.04,6.631,0.98,4.243,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,1,12.94,12.639294751624496
338,4.74,0.052,12.27,3.315,0.921,1.964,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,13,1,13.88,13.055183405362047
339,4.69,0.048,17.46,9.757,1.099,1.132,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,7,12,0.42,0.24614469270986727
340,7.2,0.113,16.4,9.3,1.01,1.05,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,1,12,0.8,1.3537998296544091
341,6.54,0.124,37.36,12.54,2.083,2.61,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,8,0.5,0.1670910656584922
342,7.79,0.153,15.49,16.071,1.065,6.528,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,8,4.69,3.6569202325006858
343,7.2,0.113,16.4,9.3,1.01,1.05,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,1,2,33.16,32.77398059073107
344,5.18,0.129,47.5,5.661,2.35,1.427,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,6,0.58,2.334440904552665
345,4.72,0.314,17.41,2.906,1.258,3.294,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,6,1.78,2.4813600304647854
346,7.19,0.224,31.27,20.953,1.746,1.207,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,1,12.24,16.176659422454275
347,4.74,0.048,17.15,9.648,1.063,1.09,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,6,1,15.32,11.975564690619711
348,4.88,0.588,22.16,5.624,1.326,1.261,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,2,24.05,25.246444279701734
349,4.77,0.568,19.48,3.864,1.454,2.66,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,5,5,28.13,24.351123687698177
350,6.54,0.239,11.36,5.298,0.966,5.839,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,1,15.04,13.70340953834015
351,6.82,1.287,14.73,2.761,1.033,9.343,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,1,14.63,13.789282239885672
352,7.71,0.442,10.63,7.653,0.558,7.572,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,8,0.42,0.35835018877168606
353,7.88,0.587,9.05,8.627,0.534,7.219,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,5,1,19.14,15.308221264790316
354,4.83,0.456,20.46,4.706,1.26,1.928,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,4,8,0.22,-0.032073691703410206
355,4.72,0.314,17.41,2.906,1.258,3.294,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,6,1.65,2.021352072979263
356,4.27,0.539,15.47,1.223,1.646,4.759,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,4,18.82,14.097810101732444
357,5.46,0.351,39.77,5.898,2.251,3.29,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,27,5,2.81,5.316994345499077
358,6.65,0.213,12.2,5.964,0.973,5.041,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,4,21.72,17.70882914884413
359,6.01,0.118,13.81,3.726,0.871,1.75,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,8,0.22,0.37853117764798305
360,4.71,0.047,18.52,11.286,1.116,0.892,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,4,8,1.23,1.0176077064077966
361,7.79,0.153,15.49,16.071,1.065,6.528,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,6,6.25,6.2901568803062675
362,5.77,0.109,11.05,4.575,0.824,1.802,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,6,1.6,1.4449713671465352
363,6.63,0.167,13.26,5.545,1.085,8.76,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,5,11.42,9.264131836782243
364,5.04,0.093,8.84,1.898,0.86,2.394,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,4,13.2,9.991559733854757
365,6.76,0.274,32.2,12.893,1.837,1.407,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,5,17.97,14.658648898994914
366,6.99,0.116,16.43,7.869,0.988,1.195,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,5,20,2.98,3.3847916089637478
367,6.78,0.199,11.78,4.7,1.081,7.939,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,4,9.44,8.561376016648664
368,8.13,0.142,14.95,22.61,1.05,7.31,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,1,20,0.14,-0.12116729084373742
369,5.39,0.121,45.85,5.322,2.336,1.923,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,6,10.58,5.329594981422488
370,4.83,0.578,20.82,4.744,1.39,1.961,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,4,1,7.54,7.841532691319657
371,6.33,0.323,33.14,4.834,1.928,1.607,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,16,3,12.75,13.676512476281195
372,5.39,0.121,45.85,5.322,2.336,1.923,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,27,12,0.5,1.2070616104040102
373,4.72,0.558,18.14,2.984,1.518,3.36,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,2,17.87,16.333913680823017
374,4.64,0.172,14.36,1.107,1.257,4.66,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,15,12,0.34,0.534960180026379
375,7.09,0.138,15.56,8.629,1.002,1.849,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,3,3,24.02,24.89539146406186
376,7.1,1.133,16.83,3.558,0.95,6.817,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,11,1,15.16,13.474364344856099
377,7.09,0.114,16.41,8.582,0.998,1.123,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,3,20,0.12,0.2970683319899966
378,4.74,0.048,18.37,11.231,1.098,0.871,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,4,4,5.07,7.985543316451758
379,6.01,0.118,13.81,3.726,0.871,1.75,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,20,0.18,0.27932836640440417
380,4.62,0.049,14.28,5.17,1.047,1.852,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,12,8,0.93,1.1030549505682565
381,5.17,0.36,41.98,6.253,2.359,3.85,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,4,6.08,6.810295012858772
382,6.27,0.112,39.12,8.423,2.19,3.011,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,12,12,1.01,1.0015312871640643
383,6.85,0.461,12.52,3.965,0.866,11.335,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,12,0.34,0.8301495551220698
384,7.1,1.133,16.83,3.558,0.95,6.817,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,11,2,13.71,13.484612956452622
385,4.82,0.063,10.49,1.773,0.879,2.235,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,2,10.92,12.78712605746234
386,6.7,0.21,11.05,5.149,1.128,1.551,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,8,0.18,0.2944003001497057
387,8.13,0.142,14.95,22.61,1.05,7.31,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,1,8,0.38,0.10132831481763233
388,7.45,0.164,16.03,9.533,1.077,5.747,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,6,5.8,5.84112826191523
389,7.09,0.138,15.56,8.629,1.002,1.849,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,4,26.94,28.85811561818267
390,5.89,0.114,12.43,4.151,0.848,1.776,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,27,8,0.9,0.7655934572060852
391,7.62,0.158,15.76,12.802,1.071,6.138,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,5,12,0.26,-0.13810169299518665
392,4.4,0.716,19.88,1.473,1.693,2.283,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,25,3,10.42,8.51809105962862
393,6.72,1.303,10.68,3.231,1.012,11.969,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,3,6.71,7.5810244310809
394,6.82,1.287,14.73,2.761,1.033,9.343,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,2,13.49,13.428331688295266
395,7.34,0.433,14.15,5.412,0.685,7.825,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,6,3.72,3.2372030609652183
396,5.75,0.342,37.56,5.544,2.143,2.729,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,21,4,14.58,11.462135323865821
397,4.27,0.539,15.47,1.223,1.646,4.759,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,5,7.49,8.286099451529472
398,7.08,0.149,33.85,20.776,1.869,1.809,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,8,0.38,0.6574550588330516
399,7.44,0.221,10.87,9.543,1.066,6.635,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,7,4,4.14,6.539639663635466
400,4.72,0.314,17.41,2.906,1.258,3.294,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,12,1.89,1.3653912626456606
401,4.66,0.549,16.81,2.103,1.582,4.06,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,2,7.64,9.020897129449498
402,4.69,0.123,24.86,1.033,1.251,0.963,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,20,0.26,0.3115242275770405
403,6.86,1.278,16.75,2.526,1.043,8.03,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,16,4,13.127,13.49913362319102
404,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,4,25.78,24.44532893844848
405,4.74,0.05,14.71,6.482,0.992,1.527,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,5,11.28,10.11929807513594
